2025-11-13 13:25:34,vernacareltd-pr77nb.cpe.its-tg.net,149.107.78.177,UP,80
2025-11-13 13:25:34,ws-transport-pe132rj.cpe.its-tg.net,185.127.194.249,UP,85
2025-11-13 13:25:34,wstransport-cv83az.cpe.its-tg.net,149.86.92.17,UP,69
2025-11-13 13:25:35,wstransport-dn418dy.cpe.its-tg.net,185.20.129.145,UP,86
2025-11-13 13:25:35,wstransportationthirsk-yo73jn.cpe.its-tg.net,185.20.129.169,UP,79
2025-11-13 13:25:35,chantellelingerie-gu48ep.cpe.its-tg.net,,UP,0
2025-11-13 13:25:35,its-24bfcedf3557-grahamandsibbaldllp-iv35nn.cpe.its-tg.net,,UP,0
2025-11-13 13:25:35,nagwa-sl41dd.cpe.its-tg.net,,UP,0
2025-11-13 13:25:54,8skyways-fy43rs.cpe.its-tg.net,149.86.86.81,UP,72
2025-11-13 13:25:54,airtelafrica-w1k3hu.cpe.its-tg.net,149.107.115.9,UP,62
2025-11-13 13:26:14,wstransportation-bt413uf.cpe.its-tg.net,149.107.117.13,DOWN,
2025-11-13 13:25:54,allertongladstoneltd-b112ba.cpe.its-tg.net,149.107.65.169,UP,78
2025-11-13 13:25:55,apollonia-housedental-ol44ha.cpe.its-tg.net,149.106.171.25,UP,92
2025-11-13 13:25:55,automotiveceltd-bd49ab.cpe.its-tg.net,149.107.115.161,UP,79
2025-11-13 13:25:54,barchamtrees-cb75xf.cpe.its-tg.net,149.86.66.217,UP,62
2025-11-13 13:25:55,boleyrecoveryserv-ig110ds.cpe.its-tg.net,92.71.131.25,UP,72
2025-11-13 13:25:55,bolneystagecottage-rh175rl.cpe.its-tg.net,149.86.72.245,UP,80
2025-11-13 13:25:55,bowe-systec-de11ly.cpe.its-tg.net,149.107.113.73,UP,79
2025-11-13 13:25:55,brevitt-rieker-le169hw.cpe.its-tg.net,149.40.98.81,UP,92
2025-11-13 13:25:55,brunning-price-bd233ae.cpe.its-tg.net,137.22.181.245,UP,76
2025-11-13 13:25:55,brunning-price-ch35al.cpe.its-tg.net,137.22.180.241,UP,76
2025-11-13 13:25:55,brunning-price-ll208pn.cpe.its-tg.net,137.22.183.129,UP,88
2025-11-13 13:25:55,brunning-price-tf109lq.cpe.its-tg.net,137.22.189.49,UP,81
2025-11-13 13:25:55,brunning-price-w43pu.cpe.its-tg.net,137.22.178.149,UP,69
2025-11-13 13:25:59,brunningandprice-cw111al.cpe.its-tg.net,149.107.76.197,UP,67
2025-11-13 13:25:59,brunningandprice-kt89bn.cpe.its-tg.net,149.86.93.185,UP,59
2025-11-13 13:25:59,brunningandprice-rg291et.cpe.its-tg.net,149.86.66.189,UP,68
2025-11-13 13:25:59,brunningandpriceltd-wa42sx.cpe.its-tg.net,149.40.109.17,UP,74
2025-11-13 13:25:59,brunningprice-b495nl.cpe.its-tg.net,92.71.128.1,UP,49
2025-11-13 13:25:59,brunningprice-bb79pq.cpe.its-tg.net,149.86.82.49,UP,47
2025-11-13 13:26:19,brunningprice-ch76lr.cpe.its-tg.net,137.22.190.85,DOWN,
2025-11-13 13:25:59,brunningprice-ct20db.cpe.its-tg.net,149.40.96.53,UP,44
2025-11-13 13:25:59,brunningprice-cw60rz.cpe.its-tg.net,149.106.177.201,UP,52
2025-11-13 13:25:59,brunningprice-m282qt.cpe.its-tg.net,149.106.179.113,UP,45
2025-11-13 13:26:19,brunningprice-pr25sq.cpe.its-tg.net,137.22.187.89,DOWN,
2025-11-13 13:25:59,brunningprice-rowbarge-rg75sh.cpe.its-tg.net,137.22.190.125,UP,43
2025-11-13 13:25:59,brunningprice-tn30ja.cpe.its-tg.net,149.40.100.213,UP,45
2025-11-13 13:25:59,brunningprice-ub96hj.cpe.its-tg.net,149.107.126.249,UP,45
2025-11-13 13:25:59,cameron-mackintosh-wc1b3rb.cpe.its-tg.net,149.106.163.113,UP,49
2025-11-13 13:26:23,charlespiton-br87pa.cpe.its-tg.net,149.107.68.25,DOWN,
2025-11-13 13:26:03,companyofleathersellers-ec3a6ab.cpe.its-tg.net,149.107.64.17,UP,59
2025-11-13 13:26:03,csparkssonsltd-ba69ag.cpe.its-tg.net,149.107.110.121,UP,59
2025-11-13 13:26:03,eurotaxisltd-bs375nh.cpe.its-tg.net,149.40.117.201,UP,64
2025-11-13 13:26:03,gloverpriest-b321ad.cpe.its-tg.net,92.71.136.185,UP,67
2025-11-13 13:26:03,graham-sibbald-fk82qg.cpe.its-tg.net,149.107.67.41,UP,75
2025-11-13 13:26:03,grahamsibbald-g25qy.cpe.its-tg.net,92.71.135.157,UP,74
2025-11-13 13:26:03,grahamsibbald-m21hl.cpe.its-tg.net,149.40.101.185,UP,69
2025-11-13 13:26:03,grahamsibbald-DD14QB.cpe.its-tg.net,149.107.98.41,UP,76
2025-11-13 13:26:03,grahamsibbaldllp-ab101uq.cpe.its-tg.net,149.107.109.193,UP,79
2025-11-13 13:26:03,greensafeit-dy117sy.cpe.its-tg.net,137.22.188.25,UP,72
2025-11-13 13:26:03,grosvenorarms-ch36hj.cpe.its-tg.net,149.86.73.249,UP,78
2025-11-13 13:26:03,huntsfoodgroup-ba46ta.cpe.its-tg.net,149.40.121.169,UP,60
2025-11-13 13:26:07,huntsfoodgroup-dt93nj.cpe.its-tg.net,149.40.122.209,UP,67
2025-11-13 13:26:07,hurfordsalvicarr-ec1v1jt.cpe.its-tg.net,149.107.112.177,UP,59
2025-11-13 13:26:07,instituteofdirect-sw1y5ed.cpe.its-tg.net,212.82.84.249,UP,74
2025-11-13 13:26:07,its-240255188e86-cisco-cpe-c1117-4p_primary.cpe.its-tg.net,149.107.97.49,UP,93
2025-11-13 13:26:07,its-240255188e86-graham-sibbald-ph15lw.cpe.its-tg.net,149.107.97.49,UP,82
2025-11-13 13:26:07,its-2411183cf50c-sanawayltd-gu248hu.cpe.its-tg.net,149.107.86.65,UP,81
2025-11-13 13:26:07,its-2415c548b9c8-jmallinsonlimited-l406jh.cpe.its-tg.net,149.107.101.49,UP,80
2025-11-13 13:26:07,its-2423928d771b-laurencemcintosh-eh165uy.cpe.its-tg.net,149.107.87.193,UP,88
2025-11-13 13:26:07,its-2431f20ddfbc-swiftdentallaboratory-bl21hq.cpe.its-tg.net,149.107.86.145,UP,76
2025-11-13 13:26:07,its-24418dad6cef-huntsfoodgroup-dt93gf.cpe.its-tg.net,149.40.116.185,UP,76
2025-11-13 13:26:07,its-2449c6a9d34b-brunning-price-ll128ty.cpe.its-tg.net,92.71.149.229,UP,82
2025-11-13 13:26:07,its-244a0f7bdcb9-halcyondays-st42pq.cpe.its-tg.net,149.40.116.121,UP,74
2025-11-13 13:26:11,its-245e419b8fc2-vernacare-bl12tx.cpe.its-tg.net,149.107.87.81,UP,48
2025-11-13 13:26:11,its-246f222fc021-lancastrianestates-la12rx.cpe.its-tg.net,149.107.101.97,UP,85
2025-11-13 13:26:11,its-2482b12dd901-graham-sibbald-td69ru.cpe.its-tg.net,149.107.97.137,UP,66
2025-11-13 13:26:11,its-2490e2b8e08c-hassankhanholdingslim-wc1b4jp.cpe.its-tg.net,149.107.97.169,UP,48
2025-11-13 13:26:11,its-249beba6bf04-nuserveltd-rh109pu.cpe.its-tg.net,149.107.118.185,UP,77
2025-11-13 13:26:11,its-24a1f1086ccb-gloverpriestsolicitor-le167qu.cpe.its-tg.net,92.71.145.9,UP,58
2025-11-13 13:26:11,its-24de815f859d-shotter-byersequineve-rh55rr.cpe.its-tg.net,92.71.148.193,UP,62
2025-11-13 13:26:11,its-24e2e20c68f5-smithbros-webb-b496ex.cpe.its-tg.net,149.107.101.241,UP,52
2025-11-13 13:26:12,its-24e9c55c2409-hultaforsgroup-hd94ds.cpe.its-tg.net,149.107.99.241,UP,71
2025-11-13 13:26:12,its-24f5750565fe-grahamandsibbaldllp-fk11ll.cpe.its-tg.net,149.107.99.33,UP,75
2025-11-13 13:26:12,its-250436d0ffc5-moduflex-bs110yb.cpe.its-tg.net,92.71.146.241,UP,71
2025-11-13 13:26:12,its-250602bc4090-wstransportation-mk443ap.cpe.its-tg.net,92.71.148.181,UP,63
2025-11-13 13:26:15,its-251158e31faa.cpe.its-tg.net,92.71.141.17,UP,87
2025-11-13 13:26:15,its-251284b5787d-acbinnsltd-nn143dg.cpe.its-tg.net,92.71.148.201,UP,89
2025-11-13 13:26:16,its-2519e5078caf.cpe.its-tg.net,92.71.153.33,UP,69
2025-11-13 13:26:16,its-25510ccc1b70-gloverpriest-nn81bs.cpe.its-tg.net,92.71.150.141,UP,66
2025-11-13 13:26:16,its-256d30c85155.cpe.its-tg.net,92.71.141.81,UP,70
